locality_name;district_name;province_name
Coronel Manuel L. Rico;Alberdi;Provincia de Santiago del Estero
Donadeu;Alberdi;Provincia de Santiago del Estero
Sachayoj;Alberdi;Provincia de Santiago del Estero
Santos Lugares;Alberdi;Provincia de Santiago del Estero
Estación Atamisqui;Atamisqui;Provincia de Santiago del Estero
Medellín;Atamisqui;Provincia de Santiago del Estero
Villa Atamisqui;Atamisqui;Provincia de Santiago del Estero
Colonia Dora;Avellaneda;Provincia de Santiago del Estero
Herrera;Avellaneda;Provincia de Santiago del Estero
Icaño;Avellaneda;Provincia de Santiago del Estero
Lugones;Avellaneda;Provincia de Santiago del Estero
Real Sayana;Avellaneda;Provincia de Santiago del Estero
Villa Mailín;Avellaneda;Provincia de Santiago del Estero
Abra Grande;Banda;Provincia de Santiago del Estero
Antajé;Banda;Provincia de Santiago del Estero
Ardiles;Banda;Provincia de Santiago del Estero
Cañada Escobar;Banda;Provincia de Santiago del Estero
Chaupi Pozo;Banda;Provincia de Santiago del Estero
Clodomira;Banda;Provincia de Santiago del Estero
Huyamampa;Banda;Provincia de Santiago del Estero
La Aurora;Banda;Provincia de Santiago del Estero
La Banda;Banda;Provincia de Santiago del Estero
La Dársena;Banda;Provincia de Santiago del Estero
Los Quiroga;Banda;Provincia de Santiago del Estero
Los Soria;Banda;Provincia de Santiago del Estero
Simbolar;Banda;Provincia de Santiago del Estero
Tramo 16;Banda;Provincia de Santiago del Estero
Tramo 20;Banda;Provincia de Santiago del Estero
Bandera;Belgrano;Provincia de Santiago del Estero
Cuatro Bocas;Belgrano;Provincia de Santiago del Estero
Fortín Inca;Belgrano;Provincia de Santiago del Estero
Guardia Escolta;Belgrano;Provincia de Santiago del Estero
El Deán;Capital;Provincia de Santiago del Estero
El Mojón;Capital;Provincia de Santiago del Estero
El Zanjón;Capital;Provincia de Santiago del Estero
Los Cardozos;Capital;Provincia de Santiago del Estero
Maco;Capital;Provincia de Santiago del Estero
Maquito;Capital;Provincia de Santiago del Estero
Morales;Capital;Provincia de Santiago del Estero
Puesto de San Antonio;Capital;Provincia de Santiago del Estero
San Pedro;Capital;Provincia de Santiago del Estero
Santa María;Capital;Provincia de Santiago del Estero
Santiago del Estero;Capital;Provincia de Santiago del Estero
Vuelta de la Barranca;Capital;Provincia de Santiago del Estero
Yanda;Capital;Provincia de Santiago del Estero
El Caburé;Copo;Provincia de Santiago del Estero
La Firmeza;Copo;Provincia de Santiago del Estero
Los Pirpintos;Copo;Provincia de Santiago del Estero
Los Tigres;Copo;Provincia de Santiago del Estero
Monte Quemado;Copo;Provincia de Santiago del Estero
Nueva Esperanza;Copo;Provincia de Santiago del Estero
Pampa de los Guanacos;Copo;Provincia de Santiago del Estero
San José del Boquerón;Copo;Provincia de Santiago del Estero
Urutaú;Copo;Provincia de Santiago del Estero
Ancaján;Choya;Provincia de Santiago del Estero
Choya;Choya;Provincia de Santiago del Estero
Estación La Punta;Choya;Provincia de Santiago del Estero
Frías;Choya;Provincia de Santiago del Estero
Laprida;Choya;Provincia de Santiago del Estero
Las Palmitas;Choya;Provincia de Santiago del Estero
San Pedro;Choya;Provincia de Santiago del Estero
Tapso;Choya;Provincia de Santiago del Estero
Villa La Punta;Choya;Provincia de Santiago del Estero
Bandera Bajada;Figueroa;Provincia de Santiago del Estero
Caspi Corral;Figueroa;Provincia de Santiago del Estero
Colonia San Juan;Figueroa;Provincia de Santiago del Estero
El Crucero;Figueroa;Provincia de Santiago del Estero
Kilómetro 30;Figueroa;Provincia de Santiago del Estero
La Cañada;Figueroa;Provincia de Santiago del Estero
La Invernada;Figueroa;Provincia de Santiago del Estero
Minerva;Figueroa;Provincia de Santiago del Estero
Vaca Huañuna;Figueroa;Provincia de Santiago del Estero
Villa Figueroa;Figueroa;Provincia de Santiago del Estero
Añatuya;General Taboada;Provincia de Santiago del Estero
Averías;General Taboada;Provincia de Santiago del Estero
Estación Tacañitas;General Taboada;Provincia de Santiago del Estero
La Nena;General Taboada;Provincia de Santiago del Estero
Los Juríes;General Taboada;Provincia de Santiago del Estero
Tomás Young;General Taboada;Provincia de Santiago del Estero
Lavalle;Guasayán;Provincia de Santiago del Estero
San Pedro;Guasayán;Provincia de Santiago del Estero
El Bobadal;Jiménez;Provincia de Santiago del Estero
El Charco;Jiménez;Provincia de Santiago del Estero
El Rincón;Jiménez;Provincia de Santiago del Estero
Gramilla;Jiménez;Provincia de Santiago del Estero
Isca Yacu;Jiménez;Provincia de Santiago del Estero
Isca Yacu Semaul;Jiménez;Provincia de Santiago del Estero
Pozo Hondo;Jiménez;Provincia de Santiago del Estero
San Pedro;Jiménez;Provincia de Santiago del Estero
El Colorado;Juan Felipe Ibarra;Provincia de Santiago del Estero
El Cuadrado;Juan Felipe Ibarra;Provincia de Santiago del Estero
Matará;Juan Felipe Ibarra;Provincia de Santiago del Estero
Suncho Corral;Juan Felipe Ibarra;Provincia de Santiago del Estero
Vilelas;Juan Felipe Ibarra;Provincia de Santiago del Estero
Yuchán;Juan Felipe Ibarra;Provincia de Santiago del Estero
Villa San Martín (Est. Loreto);Loreto;Provincia de Santiago del Estero
Villa Unión;Mitre;Provincia de Santiago del Estero
Aerolito;Moreno;Provincia de Santiago del Estero
Alhuampa ;Moreno;Provincia de Santiago del Estero
Hasse;Moreno;Provincia de Santiago del Estero
Hernán Mejía Miraval;Moreno;Provincia de Santiago del Estero
Las Tinajas;Moreno;Provincia de Santiago del Estero
Libertad;Moreno;Provincia de Santiago del Estero
Lilo Viejo;Moreno;Provincia de Santiago del Estero
Patay;Moreno;Provincia de Santiago del Estero
Pueblo Pablo Torelo (Est. Otumpa);Moreno;Provincia de Santiago del Estero
Quimili;Moreno;Provincia de Santiago del Estero
Roversi;Moreno;Provincia de Santiago del Estero
Tintina;Moreno;Provincia de Santiago del Estero
Weisburd;Moreno;Provincia de Santiago del Estero
El 49;Ojo de Agua;Provincia de Santiago del Estero
Sol de Julio;Ojo de Agua;Provincia de Santiago del Estero
Villa Ojo de Agua;Ojo de Agua;Provincia de Santiago del Estero
El Mojón;Pellegrini;Provincia de Santiago del Estero
Las Delicias;Pellegrini;Provincia de Santiago del Estero
Nueva Esperanza;Pellegrini;Provincia de Santiago del Estero
Pozo Betbeder;Pellegrini;Provincia de Santiago del Estero
Rapelli;Pellegrini;Provincia de Santiago del Estero
Santo Domingo;Pellegrini;Provincia de Santiago del Estero
Ramírez de Velazco;Quebrachos;Provincia de Santiago del Estero
Sumampa;Quebrachos;Provincia de Santiago del Estero
Sumampa Viejo;Quebrachos;Provincia de Santiago del Estero
Chañar Pozo de Abajo;Río Hondo;Provincia de Santiago del Estero
Chauchillas;Río Hondo;Provincia de Santiago del Estero
Colonia Tinco;Río Hondo;Provincia de Santiago del Estero
El Charco;Río Hondo;Provincia de Santiago del Estero
Gramilla;Río Hondo;Provincia de Santiago del Estero
La Nueva Donosa;Río Hondo;Provincia de Santiago del Estero
Los Miranda;Río Hondo;Provincia de Santiago del Estero
Los Núñez;Río Hondo;Provincia de Santiago del Estero
Mansupa;Río Hondo;Provincia de Santiago del Estero
Pozuelos;Río Hondo;Provincia de Santiago del Estero
Rodeo de Valdez;Río Hondo;Provincia de Santiago del Estero
Sauzal;Río Hondo;Provincia de Santiago del Estero
Termas de Río Hondo ;Río Hondo;Provincia de Santiago del Estero
Villa Giménez;Río Hondo;Provincia de Santiago del Estero
Villa Río Hondo;Río Hondo;Provincia de Santiago del Estero
Villa Turística del Embalse;Río Hondo;Provincia de Santiago del Estero
Vinará;Río Hondo;Provincia de Santiago del Estero
Colonia Alpina;Rivadavia;Provincia de Santiago del Estero
Palo Negro;Rivadavia;Provincia de Santiago del Estero
Selva;Rivadavia;Provincia de Santiago del Estero
Beltrán;Robles;Provincia de Santiago del Estero
Colonia El Simbolar;Robles;Provincia de Santiago del Estero
Fernández;Robles;Provincia de Santiago del Estero
Ingeniero Forres (Est. Chaguar Punco);Robles;Provincia de Santiago del Estero
Vilmer;Robles;Provincia de Santiago del Estero
Chilca Juliana;Salavina;Provincia de Santiago del Estero
Los Telares;Salavina;Provincia de Santiago del Estero
Villa Salavina ;Salavina;Provincia de Santiago del Estero
Brea Pozo;San Martín;Provincia de Santiago del Estero
Estación Robles;San Martín;Provincia de Santiago del Estero
Estación Taboada;San Martín;Provincia de Santiago del Estero
Villa Nueva;San Martín;Provincia de Santiago del Estero
Garza;Sarmiento;Provincia de Santiago del Estero
Árraga;Silípica;Provincia de Santiago del Estero
Nueva Francia;Silípica;Provincia de Santiago del Estero
Simbol;Silípica;Provincia de Santiago del Estero
Sumamao;Silípica;Provincia de Santiago del Estero
Villa Silípica;Silípica;Provincia de Santiago del Estero
Barrio San Jorge;Burruyacú;Provincia de Tucumán
El Chañar;Burruyacú;Provincia de Tucumán
El Naranjo;Burruyacú;Provincia de Tucumán
Garmendia ;Burruyacú;Provincia de Tucumán
La Ramada;Burruyacú;Provincia de Tucumán
Macomitas;Burruyacú;Provincia de Tucumán
Piedrabuena;Burruyacú;Provincia de Tucumán
"7 de Abril";Burruyacú;Provincia de Tucumán
Villa Benjamín Aráoz;Burruyacú;Provincia de Tucumán
Villa Burruyacú;Burruyacú;Provincia de Tucumán
Villa  Padre Monti;Burruyacú;Provincia de Tucumán
Alderetes;Cruz Alta;Provincia de Tucumán
Banda del Río Salí;Cruz Alta;Provincia de Tucumán
Barrio Aeropuerto;Cruz Alta;Provincia de Tucumán
Colombres;Cruz Alta;Provincia de Tucumán
Colonia Mayo - Barrio La Milagrosa;Cruz Alta;Provincia de Tucumán
Delfín Gallo;Cruz Alta;Provincia de Tucumán
El Bracho;Cruz Alta;Provincia de Tucumán
La Florida;Cruz Alta;Provincia de Tucumán
Las Cejas;Cruz Alta;Provincia de Tucumán
Los Ralos ;Cruz Alta;Provincia de Tucumán
Pacará;Cruz Alta;Provincia de Tucumán
Ranchillos;Cruz Alta;Provincia de Tucumán
San Andrés;Cruz Alta;Provincia de Tucumán
Alpachiri;Chicligasta;Provincia de Tucumán
Alto Verde;Chicligasta;Provincia de Tucumán
Arcadia;Chicligasta;Provincia de Tucumán
Barrio San Roque;Chicligasta;Provincia de Tucumán
Concepción;Chicligasta;Provincia de Tucumán
Iltico;Chicligasta;Provincia de Tucumán
La Trinidad;Chicligasta;Provincia de Tucumán
Medina;Chicligasta;Provincia de Tucumán
Barrio Casa Rosada;Famaillá;Provincia de Tucumán
Campo de Herrera;Famaillá;Provincia de Tucumán
Famaillá ;Famaillá;Provincia de Tucumán
Ingenio Fronterita;Famaillá;Provincia de Tucumán
Graneros;Graneros;Provincia de Tucumán
Lamadrid ;Graneros;Provincia de Tucumán
Taco Ralo;Graneros;Provincia de Tucumán
Juan Bautista Alberdi;Juan Bautista Alberdi;Provincia de Tucumán
Villa Belgrano;Juan Bautista Alberdi;Provincia de Tucumán
La Cocha;La Cocha;Provincia de Tucumán
San José de La Cocha;La Cocha;Provincia de Tucumán
Bella Vista;Leales;Provincia de Tucumán
Estación Aráoz;Leales;Provincia de Tucumán
Los Puestos;Leales;Provincia de Tucumán
Manuel García Fernández ;Leales;Provincia de Tucumán
Pala Pala;Leales;Provincia de Tucumán
Río Colorado;Leales;Provincia de Tucumán
Santa Rosa de Leales;Leales;Provincia de Tucumán
Villa Fiad - Ingenio Leales;Leales;Provincia de Tucumán
Villa Leales;Leales;Provincia de Tucumán
Barrio San Felipe;Lules;Provincia de Tucumán
El Manantial;Lules;Provincia de Tucumán
Ingenio San Pablo;Lules;Provincia de Tucumán
La Reducción;Lules;Provincia de Tucumán
Lules;Lules;Provincia de Tucumán
Acheral;Monteros;Provincia de Tucumán
Capitán Cáceres;Monteros;Provincia de Tucumán
Monteros;Monteros;Provincia de Tucumán
Pueblo Independencia;Monteros;Provincia de Tucumán
Río Seco;Monteros;Provincia de Tucumán
Santa Lucía ;Monteros;Provincia de Tucumán
Sargento Moya;Monteros;Provincia de Tucumán
Soldado Maldonado;Monteros;Provincia de Tucumán
Teniente Berdina;Monteros;Provincia de Tucumán
Villa Quinteros;Monteros;Provincia de Tucumán
Aguilares ;Río Chico;Provincia de Tucumán
Los Sarmientos;Río Chico;Provincia de Tucumán
Río Chico;Río Chico;Provincia de Tucumán
Santa Ana ;Río Chico;Provincia de Tucumán
Villa Clodomiro Hileret ;Río Chico;Provincia de Tucumán
San Miguel de Tucumán (Est. Tucumán);Capital;Provincia de Tucumán
Atahona;Simoca;Provincia de Tucumán
Monteagudo;Simoca;Provincia de Tucumán
Nueva Trinidad;Simoca;Provincia de Tucumán
Santa Cruz;Simoca;Provincia de Tucumán
Simoca;Simoca;Provincia de Tucumán
Villa Chicligasta;Simoca;Provincia de Tucumán
Amaicha del Valle;Tafí del Valle;Provincia de Tucumán
Colalao del Valle;Tafí del Valle;Provincia de Tucumán
El Mollar;Tafí del Valle;Provincia de Tucumán
Tafí del Valle;Tafí del Valle;Provincia de Tucumán
Barrio El Cruce;Tafí Viejo;Provincia de Tucumán
Barrio Lomas de Tafí;Tafí Viejo;Provincia de Tucumán
Barrio Mutual San Martín;Tafí Viejo;Provincia de Tucumán
Barrio Parada 14;Tafí Viejo;Provincia de Tucumán
Barrio U.T.A. II;Tafí Viejo;Provincia de Tucumán
Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia;Tafí Viejo;Provincia de Tucumán
El Cadillal;Tafí Viejo;Provincia de Tucumán
Tafí Viejo;Tafí Viejo;Provincia de Tucumán
Villa Las Flores;Tafí Viejo;Provincia de Tucumán
Villa Mariano Moreno - El Colmenar ;Tafí Viejo;Provincia de Tucumán
Choromoro;Trancas;Provincia de Tucumán
San Pedro de Colalao;Trancas;Provincia de Tucumán
Villa de Trancas;Trancas;Provincia de Tucumán
Barrio San José III;Yerba Buena;Provincia de Tucumán
Villa Carmela;Yerba Buena;Provincia de Tucumán
Yerba Buena - Marcos Paz;Yerba Buena;Provincia de Tucumán
Sin Localidades;Islas del Atlántico Sur;Provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur
Sin Localidades;Antártida Argentina;Provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur
Quili Malal;Picunches;Provincia del Neuquén
Los Muchachos - La Alborada;Rosario;Provincia de Santa Fe
Río Grande;Río Grande;Provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur
Tolhuin;Río Grande;Provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur
Laguna Escondida;Ushuaia;Provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur
Ushuaia;Ushuaia;Provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur
